batch,image_id,candidate_rank,density_group,domain,growth_stage,parameter_group,module,component,group_level,parameter_tensors,parameters,matched_boxes,standard_loss,reweighted_loss,ugdr_loss,beta,standard_norm,ugdr_norm,ugdr_to_standard_norm_ratio,standard_ugdr_cosine,standard_ugdr_relative_difference,reweighted_norm,reweighted_ugdr_cosine,uncertainty_term_norm,uncertainty_term_fraction_of_ugdr,used_parameter_tensors,selection_rank
99,100,12,40-50,CIMMYT_1,Post-Flowering,ASWB,ASWB,All,module,24,801634,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.0907428115606308,0.06887970864772797,0.7590651512145996,0.9751251935958862,0.3095363676548004,0.07630685716867447,0.9745439291000366,0.017965469509363174,0.26082383131502657,18,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.020245833322405815,0.01496952585875988,0.7393879890441895,0.9673754572868347,0.34082695841789246,0.01703007146716118,0.9666154980659485,0.004611657932400703,0.308069739543691,8,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.0450434610247612,0.03358543664216995,0.7456229329109192,0.9685133695602417,0.3341585099697113,0.037895165383815765,0.9677916765213013,0.010027889162302017,0.29857849606489784,2,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.07612785696983337,0.058243852108716965,0.7650793790817261,0.9780172109603882,0.29803505539894104,0.06400522589683533,0.9775023460388184,0.01417505368590355,0.24337424762779494,8,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,Decoder,Decoder,All,module,119,4348539,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.716898500919342,0.822831392288208,1.1477655172348022,0.9759616851806641,0.27751624584198,0.6032865643501282,0.9760184288024902,0.2683447599411011,0.32612362928310545,83,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.716898500919342,0.822831392288208,1.1477655172348022,0.9759616851806641,0.27751624584198,0.6032865643501282,0.9760184288024902,0.2683447599411011,0.32612362928310545,83,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,MSIA,MSIA,All,module,16,461568,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.03863809257745743,0.03722386062145233,0.9633979797363281,0.9435799717903137,0.3317371904850006,0.03226470574736595,0.9447486996650696,0.012542285025119781,0.33694208004560355,16,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.01914624683558941,0.018268166109919548,0.9541382193565369,0.9350922107696533,0.3549162447452545,0.015925301238894463,0.9370155930519104,0.00649127596989274,0.35533265522301116,4,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.01618434675037861,0.015100415796041489,0.9330259561538696,0.9177649617195129,0.3974171578884125,0.013590448535978794,0.9199557900428772,0.0059273564256727695,0.3925293518888799,3,31
99,100,12,40-50,CIMMYT_1,Post-Flowering,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,48,0.9795564413070679,0.8231337070465088,0.8231337070465088,0.611875,0.02940051630139351,0.02870308794081211,0.9762783646583557,0.954815685749054,0.2979724407196045,0.02454986423254013,0.955446720123291,0.008946435526013374,0.3116889564099022,9,31
949,950,11,50-60,KSU_1,Post-Flowering,ASWB,ASWB,All,module,24,801634,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,0.30872228741645813,0.24416516721248627,0.790889322757721,0.9954023957252502,0.22583086788654327,0.2666844129562378,0.9953836798667908,0.03329112008213997,0.13634672161557002,18,32
949,950,11,50-60,KSU_1,Post-Flowering,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,0.08977793157100677,0.07106047123670578,0.7915138006210327,0.9965083599090576,0.22134557366371155,0.07755039632320404,0.9964938163757324,0.008986789733171463,0.1264667905625906,8,32
949,950,11,50-60,KSU_1,Post-Flowering,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32
949,950,11,50-60,KSU_1,Post-Flowering,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,0.154536634683609,0.12055177241563797,0.7800853848457336,0.994685709476471,0.2380204200744629,0.1334984451532364,0.9946568012237549,0.018428068608045578,0.15286435229263448,2,32
949,950,11,50-60,KSU_1,Post-Flowering,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,0.2517296373844147,0.20008575916290283,0.794843852519989,0.9955747127532959,0.22163891792297363,0.21745041012763977,0.9955593943595886,0.026228660717606544,0.13108709399079266,8,32
949,950,11,50-60,KSU_1,Post-Flowering,Decoder,Decoder,All,module,119,4348539,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,1.4902843236923218,1.4597285985946655,0.9794967174530029,0.9772469997406006,0.21211719512939453,1.2858775854110718,0.9773341417312622,0.33957919478416443,0.23263173381071647,83,32
949,950,11,50-60,KSU_1,Post-Flowering,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,1.4902843236923218,1.4597285985946655,0.9794967174530029,0.9772469997406006,0.21211719512939453,1.2858775854110718,0.9773341417312622,0.33957919478416443,0.23263173381071647,83,32
949,950,11,50-60,KSU_1,Post-Flowering,MSIA,MSIA,All,module,16,461568,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,0.12335534393787384,0.10331808030605316,0.8375647068023682,0.9930425882339478,0.19503703713417053,0.1064678430557251,0.9929021596908569,0.012886767275631428,0.12472906230407789,16,32
949,950,11,50-60,KSU_1,Post-Flowering,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,0.0651191845536232,0.05397772789001465,0.8289067149162292,0.9937132596969604,0.19923631846904755,0.056213248521089554,0.9936254620552063,0.00660921772941947,0.12244342227383954,4,32
949,950,11,50-60,KSU_1,Post-Flowering,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,0.06625508517026901,0.05528505519032478,0.8344273567199707,0.994813084602356,0.18992263078689575,0.05719252675771713,0.9947388768196106,0.006075222510844469,0.10988905572997727,3,32
949,950,11,50-60,KSU_1,Post-Flowering,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,59,1.2431607246398926,1.0713139772415161,1.0713139772415161,0.611875,0.08115600049495697,0.06859003752470016,0.8451628684997559,0.9915333986282349,0.1956673115491867,0.0700320303440094,0.9913188219070435,0.00924546830356121,0.1347931658476174,9,32
1322,1323,50,80-100,UQ_7,Ripening,ASWB,ASWB,All,module,24,801634,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.024345753714442253,0.028262410312891006,1.1608763933181763,0.7685091495513916,0.7505637407302856,0.0213891863822937,0.7705822587013245,0.018016990274190903,0.6374895161002252,18,33
1322,1323,50,80-100,UQ_7,Ripening,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.00691613694652915,0.0068956539034843445,0.9970383644104004,0.7116355895996094,0.7583070993423462,0.006084932014346123,0.7144641280174255,0.004961774218827486,0.7195509357452413,8,33
1322,1323,50,80-100,UQ_7,Ripening,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33
1322,1323,50,80-100,UQ_7,Ripening,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.012528111226856709,0.01384721603244543,1.1052916049957275,0.7668726444244385,0.7255575656890869,0.010975112207233906,0.7668967247009277,0.00889385212212801,0.6422844925137885,2,33
1322,1323,50,80-100,UQ_7,Ripening,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.01969592086970806,0.02365308627486229,1.2009129524230957,0.7766392230987549,0.7594996094703674,0.017321022227406502,0.7793518900871277,0.014862441457808018,0.6283510441342839,8,33
1322,1323,50,80-100,UQ_7,Ripening,Decoder,Decoder,All,module,119,4348539,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.7998932003974915,0.9298908114433289,1.1625187397003174,0.9754361510276794,0.28900542855262756,0.686687707901001,0.9737959504127502,0.3043234050273895,0.3272678913291275,83,33
1322,1323,50,80-100,UQ_7,Ripening,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.7998932003974915,0.9298908114433289,1.1625187397003174,0.9754361510276794,0.28900542855262756,0.686687707901001,0.9737959504127502,0.3043234050273895,0.3272678913291275,83,33
1322,1323,50,80-100,UQ_7,Ripening,MSIA,MSIA,All,module,16,461568,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.03871656209230423,0.03952211141586304,1.0208063125610352,0.9603434801101685,0.285299688577652,0.032672710716724396,0.9549447298049927,0.012777842581272125,0.32330870298957426,16,33
1322,1323,50,80-100,UQ_7,Ripening,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.020983830094337463,0.021440092474222183,1.0217435359954834,0.966831386089325,0.26125186681747437,0.017643172293901443,0.9607650637626648,0.006640745792537928,0.30973494169963206,4,33
1322,1323,50,80-100,UQ_7,Ripening,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.01527845673263073,0.014900392852723598,0.9752550721168518,0.9254262447357178,0.3821899890899658,0.012932131066918373,0.9144205451011658,0.006070858333259821,0.40742941432917634,3,33
1322,1323,50,80-100,UQ_7,Ripening,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,99,1.1570292711257935,0.9851548075675964,0.9851548075675964,0.611875,0.028726639226078987,0.029669811949133873,1.0328327417373657,0.9665789008140564,0.2647918462753296,0.02426900342106819,0.9630935192108154,0.00907295010983944,0.3057973581158575,9,33
1325,1326,59,70-80,UQ_10,Filling-Ripening,ASWB,ASWB,All,module,24,801634,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.054094452410936356,0.03719691187143326,0.687628984451294,0.9865216612815857,0.3407518267631531,0.046656977385282516,0.9863719344139099,0.01169595867395401,0.31443359369131807,18,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.016557062044739723,0.011309103108942509,0.683038055896759,0.9886815547943115,0.3404802083969116,0.014255131594836712,0.9887161254882812,0.0035096057690680027,0.31033458049319873,8,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.028027785941958427,0.019871456548571587,0.708991289138794,0.9883860349655151,0.3180480897426605,0.024150891229510307,0.9882383346557617,0.005440844688564539,0.27380200717876624,2,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.0432032011449337,0.029340069741010666,0.6791179776191711,0.9856662154197693,0.34990569949150085,0.03728805482387543,0.9855101704597473,0.009740395471453667,0.3319826966136633,8,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,Decoder,Decoder,All,module,119,4348539,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.9788206219673157,1.0142422914505005,1.0361881256103516,0.9681897759437561,0.25929245352745056,0.8428006172180176,0.9680195450782776,0.2899419665336609,0.28587051533712476,83,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.9788206219673157,1.0142422914505005,1.0361881256103516,0.9681897759437561,0.25929245352745056,0.8428006172180176,0.9680195450782776,0.2899419665336609,0.28587051533712476,83,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,MSIA,MSIA,All,module,16,461568,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.05923920497298241,0.05233105644583702,0.8833855390548706,0.9706778526306152,0.2557424306869507,0.05095048248767853,0.9705668091773987,0.012604008428752422,0.24085140420961407,16,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.028617005795240402,0.025073213502764702,0.8761647939682007,0.9680643081665039,0.2670149803161621,0.024636412039399147,0.9675414562225342,0.006347522605210543,0.25315951641023726,4,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.030902856960892677,0.02592751756310463,0.8390006422996521,0.9702590107917786,0.2753657102584839,0.026602212339639664,0.9705250859260559,0.006412057671695948,0.24730704187509384,3,34
1325,1326,59,70-80,UQ_10,Filling-Ripening,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,76,1.1160657405853271,0.9550114870071411,0.9550114870071411,0.611875,0.041657689958810806,0.03791617974638939,0.910184383392334,0.9731808304786682,0.2385120391845703,0.03579555079340935,0.9731224179267883,0.008800880052149296,0.23211410302978558,9,34
434,435,47,30-40,Terraref_2,Filling,ASWB,ASWB,All,module,24,801634,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.04426153376698494,0.03623763471841812,0.8187162280082703,0.9292597770690918,0.3856112062931061,0.037531863898038864,0.9259936809539795,0.014247185550630093,0.393159919551505,18,35
434,435,47,30-40,Terraref_2,Filling,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.011880331672728062,0.009504669345915318,0.8000339865684509,0.91880202293396,0.41219955682754517,0.010079111903905869,0.9156466722488403,0.004061013460159302,0.4272650959609178,8,35
434,435,47,30-40,Terraref_2,Filling,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35
434,435,47,30-40,Terraref_2,Filling,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.022092314437031746,0.018655508756637573,0.8444343209266663,0.909376323223114,0.4210132360458374,0.01870766095817089,0.9051413536071777,0.008137214928865433,0.4361829545908383,2,35
434,435,47,30-40,Terraref_2,Filling,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.03646739199757576,0.02957700937986374,0.8110535740852356,0.9381892681121826,0.36873355507850647,0.03093664161860943,0.9352864027023315,0.010967050679028034,0.3707964702643158,8,35
434,435,47,30-40,Terraref_2,Filling,Decoder,Decoder,All,module,119,4348539,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.6486080884933472,0.7667244076728821,1.1821073293685913,0.9576663374900818,0.3650323450565338,0.5459902286529541,0.9567150473594666,0.29148566722869873,0.3801700641217348,83,35
434,435,47,30-40,Terraref_2,Filling,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.6486080884933472,0.7667244076728821,1.1821073293685913,0.9576663374900818,0.3650323450565338,0.5459902286529541,0.9567150473594666,0.29148566722869873,0.3801700641217348,83,35
434,435,47,30-40,Terraref_2,Filling,MSIA,MSIA,All,module,16,461568,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.041145503520965576,0.03940781578421593,0.9577672481536865,0.9575072526931763,0.2884097099304199,0.034674592316150665,0.9561042189598083,0.011931736953556538,0.3027759015848723,16,35
434,435,47,30-40,Terraref_2,Filling,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.02002808079123497,0.01928858272731304,0.9630769491195679,0.9523802399635315,0.30510056018829346,0.016877854242920876,0.9507590532302856,0.006154065020382404,0.319052213808748,4,35
434,435,47,30-40,Terraref_2,Filling,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.024006780236959457,0.023261189460754395,0.9689424633979797,0.9654686450958252,0.2605424225330353,0.020204585045576096,0.9640185832977295,0.0065699368715286255,0.2824419999077533,3,35
434,435,47,30-40,Terraref_2,Filling,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,33,0.8569429516792297,0.7171732783317566,0.7171732783317566,0.611875,0.026748890057206154,0.025295129045844078,0.9456515312194824,0.9540026187896729,0.2999143898487091,0.02256634831428528,0.9528014063835144,0.007831333205103874,0.3095984681837605,9,35
259,260,80,50-60,UQ_10,Filling-Ripening,ASWB,ASWB,All,module,24,801634,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.0353400819003582,0.014990085735917091,0.4241667091846466,0.8398820757865906,0.6836792826652527,0.029643399640917778,0.8398651480674744,0.018895335495471954,1.260522176347375,18,36
259,260,80,50-60,UQ_10,Filling-Ripening,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.010081598535180092,0.0043551987037062645,0.43199485540390015,0.8840227723121643,0.6502559185028076,0.008453737944364548,0.8842917084693909,0.00503172492608428,1.1553376248487337,8,36
259,260,80,50-60,UQ_10,Filling-Ripening,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36
259,260,80,50-60,UQ_10,Filling-Ripening,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.019495807588100433,0.008377188816666603,0.4296918213367462,0.8548253774642944,0.6708294153213501,0.01634177193045616,0.8549143075942993,0.010156698524951935,1.2124232540568929,2,36
259,260,80,50-60,UQ_10,Filling-Ripening,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.027698304504156113,0.011642922647297382,0.42034783959388733,0.8263934254646301,0.6942240595817566,0.023242460563778877,0.8263041377067566,0.015118100680410862,1.2984798695643793,8,36
259,260,80,50-60,UQ_10,Filling-Ripening,Decoder,Decoder,All,module,119,4348539,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.7370147109031677,0.8789109587669373,1.1925283670425415,0.9609572291374207,0.3608129620552063,0.6164398789405823,0.9608660340309143,0.3336106836795807,0.3795727887471306,83,36
259,260,80,50-60,UQ_10,Filling-Ripening,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.7370147109031677,0.8789109587669373,1.1925283670425415,0.9609572291374207,0.3608129620552063,0.6164398789405823,0.9608660340309143,0.3336106836795807,0.3795727887471306,83,36
259,260,80,50-60,UQ_10,Filling-Ripening,MSIA,MSIA,All,module,16,461568,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.04523332044482231,0.04069458693265915,0.8996595144271851,0.9447171688079834,0.3309679329395294,0.0376458466053009,0.9448716640472412,0.013349371030926704,0.32803800301541486,16,36
259,260,80,50-60,UQ_10,Filling-Ripening,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.02217864617705345,0.020074574276804924,0.9051307439804077,0.9379358887672424,0.34835708141326904,0.018417716026306152,0.9385179281234741,0.00694322632625699,0.3458716598677517,4,36
259,260,80,50-60,UQ_10,Filling-Ripening,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.02494145557284355,0.021924013271927834,0.879019021987915,0.9579447507858276,0.29760897159576416,0.020805463194847107,0.9577656984329224,0.006307183764874935,0.2876838143931815,3,36
259,260,80,50-60,UQ_10,Filling-Ripening,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,50,1.1035864353179932,0.9225512742996216,0.9225512742996216,0.611875,0.030530065298080444,0.027792057022452354,0.9103176593780518,0.9399895668029785,0.3424912095069885,0.025399407371878624,0.9401533007621765,0.009498249739408493,0.3417613072589462,9,36
989,990,88,10-20,Terraref_2,Filling,ASWB,ASWB,All,module,24,801634,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,0.03684080019593239,0.04080859199166298,1.107701063156128,0.9122540354728699,0.45386356115341187,0.03025982156395912,0.9063332676887512,0.018509650602936745,0.4535723900182145,18,37
989,990,88,10-20,Terraref_2,Filling,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,0.009702079929411411,0.0107811838388443,1.1112239360809326,0.9131901264190674,0.4531016945838928,0.00807545892894268,0.9073541164398193,0.004842829890549183,0.4491927753889702,8,37
989,990,88,10-20,Terraref_2,Filling,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37
989,990,88,10-20,Terraref_2,Filling,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,0.020672624930739403,0.024896986782550812,1.204345703125,0.9306939244270325,0.4568307399749756,0.016885394230484962,0.925920307636261,0.011245938949286938,0.4516987958225015,2,37
989,990,88,10-20,Terraref_2,Filling,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,0.028909457847476006,0.030483558773994446,1.0544493198394775,0.9043464660644531,0.45242488384246826,0.02377661131322384,0.8981093168258667,0.01388103049248457,0.4553612193182146,8,37
989,990,88,10-20,Terraref_2,Filling,Decoder,Decoder,All,module,119,4348539,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,1.0001531839370728,1.118130087852478,1.1179587841033936,0.9732613563537598,0.2714760899543762,0.832085132598877,0.9720625281333923,0.3657958209514618,0.3271496089100176,83,37
989,990,88,10-20,Terraref_2,Filling,Decoder/Detection decoder,Decoder,Detection decoder,component,119,4348539,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,1.0001531839370728,1.118130087852478,1.1179587841033936,0.9732613563537598,0.2714760899543762,0.832085132598877,0.9720625281333923,0.3657958209514618,0.3271496089100176,83,37
989,990,88,10-20,Terraref_2,Filling,MSIA,MSIA,All,module,16,461568,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,0.07706896215677261,0.08437694609165192,1.094823956489563,0.9772850871086121,0.2423420548439026,0.06354217231273651,0.9757381081581116,0.026348592713475227,0.3122724148472364,16,37
989,990,88,10-20,Terraref_2,Filling,MSIA/Hypergraph interaction,MSIA,Hypergraph interaction,component,4,66304,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,0.0383492149412632,0.04331238940358162,1.129420518875122,0.9788708090782166,0.2539234459400177,0.031559474766254425,0.9772953391075134,0.01414927002042532,0.3266795070709093,4,37
989,990,88,10-20,Terraref_2,Filling,MSIA/Semantic collection,MSIA,Semantic collection,component,3,197120,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,0.04458652809262276,0.05097299441695213,1.143237590789795,0.9839672446250916,0.23911422491073608,0.03662380576133728,0.9826986193656921,0.016446780413389206,0.32265674405660355,3,37
989,990,88,10-20,Terraref_2,Filling,MSIA/Semantic scattering,MSIA,Semantic scattering,component,9,198144,18,0.7636034488677979,0.6358030438423157,0.6358030438423157,0.611875,0.049809690564870834,0.05143209174275398,1.0325720310211182,0.9731218814849854,0.23784016072750092,0.04123474657535553,0.9718114137649536,0.014951585792005062,0.2907053803447828,9,37
808,809,22,60-70,KSU_1,Post-Flowering,ASWB,ASWB,All,module,24,801634,64,1.1680772304534912,0.9952214360237122,0.9952214360237122,0.611875,0.15457816421985626,0.10755278915166855,0.6957825422286987,0.9912481307983398,0.32361531257629395,0.13212907314300537,0.9912258982658386,0.029212478548288345,0.2716106088805708,18,38
808,809,22,60-70,KSU_1,Post-Flowering,ASWB/Feed-forward,ASWB,Feed-forward,component,8,526592,64,1.1680772304534912,0.9952214360237122,0.9952214360237122,0.611875,0.03746436536312103,0.02617345005273819,0.6986225247383118,0.9899657964706421,0.3238033652305603,0.032018568366765976,0.9899499416351318,0.007142139598727226,0.2728772700708609,8,38
808,809,22,60-70,KSU_1,Post-Flowering,ASWB/Parameter generator,ASWB,Parameter generator,component,4,8290,64,1.1680772304534912,0.9952214360237122,0.9952214360237122,0.611875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38
808,809,22,60-70,KSU_1,Post-Flowering,ASWB/Self-modulation,ASWB,Self-modulation,component,2,512,64,1.1680772304534912,0.9952214360237122,0.9952214360237122,0.611875,0.07996538281440735,0.05452125892043114,0.681810736656189,0.9907901883125305,0.33734703063964844,0.06835365295410156,0.9907697439193726,0.016128629446029663,0.2958227628156559,2,38
808,809,22,60-70,KSU_1,Post-Flowering,ASWB/Wave propagation,ASWB,Wave propagation,component,10,266240,64,1.1680772304534912,0.9952214360237122,0.9952214360237122,0.611875,0.12687145173549652,0.08893809467554092,0.7010095119476318,0.991644024848938,0.3179790675640106,0.10844667255878448,0.9916205406188965,0.023285746574401855,0.261819714705511,8,38
